Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars,date_parsed
3/1/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-01
3/4/2019,900.00,900.00,900.00,900.00,0.00,254,"228,600","228,600",2019-03-04
3/5/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-05
3/6/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-06
3/7/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-07
3/8/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-08
3/11/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-11
3/12/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-12
3/13/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-13
3/14/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-14
3/15/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-15
3/18/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-18
3/19/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-19
3/20/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-20
3/21/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-21
3/22/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-22
3/25/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-25
3/26/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-26
3/27/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-27
3/28/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-28
3/29/2019,900.00,/,/,900.00,0.00,0,0,0,2019-03-29
4/1/2019,900.00,/,/,900.00,0.00,0,0,0,2019-04-01
4/2/2019,900.00,/,/,900.00,0.00,0,0,0,2019-04-02
4/3/2019,900.00,/,/,900.00,0.00,0,0,0,2019-04-03
4/4/2019,810.00,810.00,810.00,810.00,-10.00,205,"166,050","166,050",2019-04-04
4/5/2019,810.00,/,/,810.00,0.00,0,0,0,2019-04-05
4/8/2019,810.00,/,/,810.00,0.00,0,0,0,2019-04-08
4/9/2019,810.00,/,/,810.00,0.00,0,0,0,2019-04-09
4/10/2019,810.00,/,/,810.00,0.00,0,0,0,2019-04-10
4/11/2019,810.00,/,/,810.00,0.00,0,0,0,2019-04-11
4/12/2019,810.00,/,/,810.00,0.00,0,0,0,2019-04-12
4/15/2019,810.00,/,/,810.00,0.00,0,0,0,2019-04-15
4/16/2019,810.00,/,/,810.00,0.00,0,0,0,2019-04-16
4/17/2019,810.00,/,/,810.00,0.00,0,0,0,2019-04-17
4/18/2019,810.00,/,/,810.00,0.00,0,0,0,2019-04-18
4/19/2019,800.00,801.00,800.00,800.53,-1.17,94,"75,250","75,250",2019-04-19
4/22/2019,800.00,/,/,800.53,0.00,0,0,0,2019-04-22
4/23/2019,800.00,/,/,800.53,0.00,0,0,0,2019-04-23
4/24/2019,800.00,/,/,800.53,0.00,0,0,0,2019-04-24
4/25/2019,800.00,/,/,800.53,0.00,0,0,0,2019-04-25
4/30/2019,800.00,/,/,800.53,0.00,0,0,0,2019-04-30
5/2/2019,800.00,/,/,800.53,0.00,0,0,0,2019-05-02
5/3/2019,800.00,/,/,800.53,0.00,0,0,0,2019-05-03
5/6/2019,800.00,/,/,800.53,0.00,0,0,0,2019-05-06
5/7/2019,800.00,/,/,800.53,0.00,0,0,0,2019-05-07
5/8/2019,800.00,/,/,800.53,0.00,0,0,0,2019-05-08
5/9/2019,800.00,/,/,800.53,0.00,0,0,0,2019-05-09
5/10/2019,800.00,/,/,800.53,0.00,0,0,0,2019-05-10
5/13/2019,800.00,/,/,800.53,0.00,0,0,0,2019-05-13
5/14/2019,800.00,/,/,800.53,0.00,0,0,0,2019-05-14
5/15/2019,800.00,/,/,800.53,0.00,0,0,0,2019-05-15
5/16/2019,800.00,/,/,800.53,0.00,0,0,0,2019-05-16
5/17/2019,781.00,800.00,781.00,790.69,-1.23,196,"154,976","154,976",2019-05-17
5/20/2019,781.00,/,/,790.69,0.00,0,0,0,2019-05-20
5/21/2019,781.00,/,/,790.69,0.00,0,0,0,2019-05-21
5/22/2019,781.00,/,/,790.69,0.00,0,0,0,2019-05-22
5/23/2019,781.00,/,/,790.69,0.00,0,0,0,2019-05-23
5/27/2019,781.00,/,/,790.69,0.00,0,0,0,2019-05-27
5/28/2019,781.00,/,/,790.69,0.00,0,0,0,2019-05-28
5/29/2019,781.00,/,/,790.69,0.00,0,0,0,2019-05-29
5/30/2019,781.00,/,/,790.69,0.00,0,0,0,2019-05-30
5/31/2019,781.00,/,/,790.69,0.00,0,0,0,2019-05-31
6/3/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-03
6/5/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-05
6/6/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-06
6/7/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-07
6/10/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-10
6/11/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-11
6/12/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-12
6/13/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-13
6/17/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-17
6/18/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-18
6/19/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-19
6/20/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-20
6/21/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-21
6/24/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-24
6/25/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-25
6/26/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-26
6/27/2019,781.00,/,/,790.69,0.00,0,0,0,2019-06-27
6/28/2019,800.00,800.00,800.00,800.00,1.18,20,"16,000","16,000",2019-06-28
7/1/2019,800.00,/,/,800.00,0.00,0,0,0,2019-07-01
7/2/2019,800.00,/,/,800.00,0.00,0,0,0,2019-07-02
7/3/2019,800.00,/,/,800.00,0.00,0,0,0,2019-07-03
7/4/2019,800.00,/,/,800.00,0.00,0,0,0,2019-07-04
7/5/2019,800.00,/,/,800.00,0.00,0,0,0,2019-07-05
7/8/2019,800.00,/,/,800.00,0.00,0,0,0,2019-07-08
7/9/2019,800.00,/,/,800.00,0.00,0,0,0,2019-07-09
7/10/2019,800.00,/,/,800.00,0.00,0,0,0,2019-07-10
7/11/2019,730.00,730.00,730.00,730.00,-8.75,40,"29,200","29,200",2019-07-11
7/12/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-12
7/15/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-15
7/16/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-16
7/17/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-17
7/18/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-18
7/19/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-19
7/22/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-22
7/23/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-23
7/24/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-24
7/25/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-25
7/26/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-26
7/29/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-29
7/30/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-30
7/31/2019,730.00,/,/,730.00,0.00,0,0,0,2019-07-31
8/1/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-01
8/5/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-05
8/6/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-06
8/7/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-07
8/8/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-08
8/9/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-09
8/12/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-12
8/13/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-13
8/14/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-14
8/15/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-15
8/16/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-16
8/19/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-19
8/20/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-20
8/21/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-21
8/22/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-22
8/23/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-23
8/26/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-26
8/27/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-27
8/29/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-29
8/30/2019,730.00,/,/,730.00,0.00,0,0,0,2019-08-30
9/2/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-02
9/3/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-03
9/4/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-04
9/5/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-05
9/6/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-06
9/10/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-10
9/11/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-11
9/12/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-12
9/13/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-13
9/16/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-16
9/17/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-17
9/18/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-18
9/19/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-19
9/20/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-20
9/23/2019,730.00,/,/,730.00,0.00,0,0,0,2019-09-23
9/24/2019,751.00,751.00,751.00,751.00,2.88,220,"165,220","165,220",2019-09-24
9/25/2019,751.00,/,/,751.00,0.00,0,0,0,2019-09-25
9/26/2019,751.00,/,/,751.00,0.00,0,0,0,2019-09-26
9/27/2019,751.00,/,/,751.00,0.00,0,0,0,2019-09-27
9/30/2019,751.00,/,/,751.00,0.00,0,0,0,2019-09-30
10/1/2019,751.00,/,/,751.00,0.00,0,0,0,2019-10-01
10/2/2019,751.00,/,/,751.00,0.00,0,0,0,2019-10-02
10/3/2019,751.00,/,/,751.00,0.00,0,0,0,2019-10-03
10/4/2019,751.00,/,/,751.00,0.00,0,0,0,2019-10-04
10/7/2019,751.00,/,/,751.00,0.00,0,0,0,2019-10-07
10/8/2019,751.00,/,/,751.00,0.00,0,0,0,2019-10-08
10/9/2019,751.00,/,/,751.00,0.00,0,0,0,2019-10-09
10/10/2019,751.00,/,/,751.00,0.00,0,0,0,2019-10-10
10/14/2019,650.00,650.00,650.00,650.00,-13.45,15,"9,750","9,750",2019-10-14
10/15/2019,650.00,/,/,650.00,0.00,0,0,0,2019-10-15
10/16/2019,650.00,/,/,650.00,0.00,0,0,0,2019-10-16
10/17/2019,650.00,/,/,650.00,0.00,0,0,0,2019-10-17
10/18/2019,650.00,/,/,650.00,0.00,0,0,0,2019-10-18
10/21/2019,650.00,/,/,650.00,0.00,0,0,0,2019-10-21
10/22/2019,650.00,650.00,650.00,650.00,0.00,149,"96,850","96,850",2019-10-22
10/24/2019,650.00,/,/,650.00,0.00,0,0,0,2019-10-24
10/25/2019,650.00,/,/,650.00,0.00,0,0,0,2019-10-25
10/28/2019,650.00,/,/,650.00,0.00,0,0,0,2019-10-28
10/29/2019,650.00,/,/,650.00,0.00,0,0,0,2019-10-29
10/30/2019,650.00,/,/,650.00,0.00,0,0,0,2019-10-30
10/31/2019,650.00,/,/,650.00,0.00,0,0,0,2019-10-31
11/1/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-01
11/4/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-04
11/5/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-05
11/6/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-06
11/7/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-07
11/8/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-08
11/11/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-11
11/12/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-12
11/13/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-13
11/14/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-14
11/15/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-15
11/18/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-18
11/19/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-19
11/20/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-20
11/21/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-21
11/22/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-22
11/25/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-25
11/26/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-26
11/27/2019,650.00,/,/,650.00,0.00,0,0,0,2019-11-27
11/28/2019,601.00,601.00,601.00,601.00,-7.54,37,"22,237","22,237",2019-11-28
11/29/2019,601.00,/,/,601.00,0.00,0,0,0,2019-11-29
12/2/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-02
12/3/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-03
12/4/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-04
12/5/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-05
12/6/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-06
12/10/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-10
12/11/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-11
12/12/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-12
12/13/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-13
12/16/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-16
12/17/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-17
12/18/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-18
12/19/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-19
12/20/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-20
12/23/2019,601.00,/,/,601.00,0.00,0,0,0,2019-12-23
12/24/2019,601.00,601.00,601.00,601.00,0.00,232,"139,432","139,432",2019-12-24
12/25/2019,583.00,583.00,583.00,583.00,-3.00,23,"13,409","13,409",2019-12-25
12/26/2019,583.00,/,/,583.00,0.00,0,0,0,2019-12-26
12/27/2019,584.00,584.00,584.00,584.00,0.17,130,"75,920","75,920",2019-12-27
12/30/2019,584.00,/,/,584.00,0.00,0,0,0,2019-12-30
1/2/2020,584.00,/,/,584.00,0.00,0,0,0,2020-01-02
1/3/2020,584.00,/,/,584.00,0.00,0,0,0,2020-01-03
1/8/2020,584.00,/,/,584.00,0.00,0,0,0,2020-01-08
1/9/2020,584.00,/,/,584.00,0.00,0,0,0,2020-01-09
1/10/2020,584.00,/,/,584.00,0.00,0,0,0,2020-01-10
1/13/2020,584.00,/,/,584.00,0.00,0,0,0,2020-01-13
1/14/2020,584.00,/,/,584.00,0.00,0,0,0,2020-01-14
1/15/2020,584.00,/,/,584.00,0.00,0,0,0,2020-01-15
1/16/2020,584.00,/,/,584.00,0.00,0,0,0,2020-01-16
1/17/2020,567.00,567.00,567.00,567.00,-2.91,30,"17,010","17,010",2020-01-17
1/20/2020,567.00,/,/,567.00,0.00,0,0,0,2020-01-20
1/21/2020,567.00,/,/,567.00,0.00,0,0,0,2020-01-21
1/22/2020,567.00,567.00,567.00,567.00,0.00,8,"4,536","4,536",2020-01-22
1/23/2020,567.00,/,/,567.00,0.00,0,0,0,2020-01-23
1/24/2020,567.00,/,/,567.00,0.00,0,0,0,2020-01-24
1/27/2020,567.00,/,/,567.00,0.00,0,0,0,2020-01-27
1/28/2020,567.00,/,/,567.00,0.00,0,0,0,2020-01-28
1/29/2020,567.00,/,/,567.00,0.00,0,0,0,2020-01-29
1/30/2020,567.00,/,/,567.00,0.00,0,0,0,2020-01-30
1/31/2020,567.00,/,/,567.00,0.00,0,0,0,2020-01-31
2/3/2020,567.00,/,/,567.00,0.00,0,0,0,2020-02-03
2/4/2020,567.00,/,/,567.00,0.00,0,0,0,2020-02-04
2/5/2020,567.00,/,/,567.00,0.00,0,0,0,2020-02-05
2/6/2020,567.00,/,/,567.00,0.00,0,0,0,2020-02-06
2/7/2020,567.00,/,/,567.00,0.00,0,0,0,2020-02-07
2/10/2020,567.00,/,/,567.00,0.00,0,0,0,2020-02-10
2/11/2020,567.00,/,/,567.00,0.00,0,0,0,2020-02-11
2/12/2020,567.00,/,/,567.00,0.00,0,0,0,2020-02-12
2/13/2020,567.00,/,/,567.00,0.00,0,0,0,2020-02-13
2/14/2020,567.00,/,/,567.00,0.00,0,0,0,2020-02-14
2/17/2020,550.00,550.00,550.00,550.00,-3.00,102,"56,100","56,100",2020-02-17
2/18/2020,550.00,/,/,550.00,0.00,0,0,0,2020-02-18
2/19/2020,550.00,/,/,550.00,0.00,0,0,0,2020-02-19
2/20/2020,550.00,/,/,550.00,0.00,0,0,0,2020-02-20
2/21/2020,550.00,/,/,550.00,0.00,0,0,0,2020-02-21
2/24/2020,550.00,/,/,550.00,0.00,0,0,0,2020-02-24
2/25/2020,550.00,/,/,550.00,0.00,0,0,0,2020-02-25
2/26/2020,550.00,/,/,550.00,0.00,0,0,0,2020-02-26
2/27/2020,550.00,/,/,550.00,0.00,0,0,0,2020-02-27
2/28/2020,550.00,/,/,550.00,0.00,0,0,0,2020-02-28
3/2/2020,550.00,/,/,550.00,0.00,0,0,0,2020-03-02
3/3/2020,600.00,600.00,600.00,600.00,9.09,111,"66,600","66,600",2020-03-03
3/4/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-04
3/5/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-05
3/6/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-06
3/9/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-09
3/10/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-10
3/11/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-11
3/12/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-12
3/13/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-13
3/16/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-16
3/17/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-17
3/18/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-18
3/19/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-19
3/20/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-20
3/23/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-23
3/24/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-24
3/25/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-25
3/26/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-26
3/27/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-27
3/30/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-30
3/31/2020,600.00,/,/,600.00,0.00,0,0,0,2020-03-31
4/1/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-01
4/2/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-02
4/3/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-03
4/6/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-06
4/7/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-07
4/8/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-08
4/9/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-09
4/10/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-10
4/13/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-13
4/14/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-14
4/15/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-15
4/16/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-16
4/21/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-21
4/22/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-22
4/23/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-23
4/24/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-24
4/27/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-27
4/28/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-28
4/29/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-29
4/30/2020,600.00,/,/,600.00,0.00,0,0,0,2020-04-30
5/4/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-04
5/5/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-05
5/6/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-06
5/7/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-07
5/8/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-08
5/11/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-11
5/12/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-12
5/13/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-13
5/14/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-14
5/15/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-15
5/18/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-18
5/19/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-19
5/20/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-20
5/21/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-21
5/22/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-22
5/26/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-26
5/27/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-27
5/28/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-28
5/29/2020,600.00,/,/,600.00,0.00,0,0,0,2020-05-29
6/1/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-01
6/2/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-02
6/3/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-03
6/4/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-04
6/8/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-08
6/9/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-09
6/10/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-10
6/11/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-11
6/12/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-12
6/15/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-15
6/16/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-16
6/17/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-17
6/18/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-18
6/19/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-19
6/22/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-22
6/23/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-23
6/24/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-24
6/25/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-25
6/26/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-26
6/29/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-29
6/30/2020,600.00,/,/,600.00,0.00,0,0,0,2020-06-30
7/1/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-01
7/2/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-02
7/3/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-03
7/6/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-06
7/7/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-07
7/8/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-08
7/9/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-09
7/10/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-10
7/13/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-13
7/14/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-14
7/16/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-16
7/17/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-17
7/20/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-20
7/21/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-21
7/22/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-22
7/23/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-23
7/24/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-24
7/27/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-27
7/28/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-28
7/29/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-29
7/30/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-30
7/31/2020,600.00,/,/,600.00,0.00,0,0,0,2020-07-31
8/4/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-04
8/5/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-05
8/6/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-06
8/7/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-07
8/10/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-10
8/11/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-11
8/12/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-12
8/13/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-13
8/14/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-14
8/17/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-17
8/18/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-18
8/19/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-19
8/20/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-20
8/21/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-21
8/24/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-24
8/25/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-25
8/26/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-26
8/27/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-27
8/31/2020,600.00,/,/,600.00,0.00,0,0,0,2020-08-31
9/1/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-01
9/2/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-02
9/3/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-03
9/4/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-04
9/7/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-07
9/9/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-09
9/10/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-10
9/11/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-11
9/14/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-14
9/15/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-15
9/16/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-16
9/17/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-17
9/18/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-18
9/21/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-21
